id,source,content,type
447,https://www.facebook.com/ElBastonInforma/posts/pfbid0YbiTKQdcieL2jN5zuNAmSyWjMDTYoNgFWBRWhgKPFER8HeW37oPBQt5jRkJxNLGDl,"❌ NO ES TU INTERNET, CELULAR O PAREJA 🤦‍♀️
La aplicación de mensajería dejó de funcionar esta tarde para miles de usuarios en todo el mundo.",Otros
448,https://www.facebook.com/tiempodesanjuanweb/posts/pfbid028DfMJ3Ram3o4g943kh9V66y2ERjMZWEi7JkXx6kC7rkAcpfmncidmtgxu8ZvFDotl,"https://www.tiempodesanjuan.com/el-mundo/se-cayeron-instagram-facebook-y-whatsapp-nivel-mundial-n351926

Se cayeron Instagram, Facebook y WhatsApp a nivel mundial

Los usuarios de todo el mundo reportaron fallas en las aplicaciones. Hace semanas tuvo lugar un incidente similar.",Ciencia y tecnología
449,https://www.facebook.com/RadioDelSur101.1/posts/pfbid02vetie2wfHDFRuGVy22LHGRZHzYG2EHTjCtKnnj8R3E8BQk1uVPuM78jSARCxRQJ1l,"CAMBIO DE APELLIDO❗❗
Una sanjuanina quiere cambiarse sus apellidos y llaman a quienes quieran oponerse",Notas de interés
451,https://www.facebook.com/telesoldiario/posts/pfbid02KuXeN14h9cQu24K5ffJH8fo8WyEdyKXrQcncU63dtokgecQXwzE4VT92ofXUouwNl,"MOVIMIENTO EN EL CENTRO

Leonardo Borgogno, presidente de la Cámara de Comercio, le contó a Telesol las sugerencias que realizaron para los días festivos que se aproximan.",Economía
452,https://www.facebook.com/diariodecuyoweb/posts/pfbid0arsp4p4wh1gqnJPJ6FZvCjoe9rJtcwoxegZfXpYmchhfMXuHaZ34SumXy1pptx1jl,CAMBIOS,Entretenimiento
453,https://www.facebook.com/tiempodesanjuanweb/posts/pfbid0vpwVtfdzHVcCs9PaeH1jMf3FFvUCdGSjdswknVEXAUX1JF7qCqrD81azgp3HMTQwl,Vos podés ser uno de los afortunados que cobre un importante adicional de ANSES: te contamos todos los detalles al respecto en esta nota.,Gestión de gobierno
454,https://www.facebook.com/LaPoliticaSJ/posts/pfbid0NtxPj4UxqDhuLCBeFghLbFRJmNnAdu7JYL8mroDL5UPcKRaKHeEp9ywjm7m7jzWXl,El siniestro vial fue entre una KTM 390 centímetros cúbicos y una Zanella 150 centímetros cúbicos.,Enfermedades y siniestros
456,https://www.facebook.com/DiarioMovilOK/posts/pfbid02PvoSbfYCJjnhy5q93hFmTvYvPgrLxQU2ndaFHYP5Lb9ss6NdqPZ6p45fqScqTybTl,"GRAVE DENUNCIA 😯🥊😯
Una trabajadora de la Universidad Nacional de San Juan denunció por acoso a un funcionario de alto rango, la acusación está en la Oficina de Género, pero no estaría en la justicia penal ¿QUÉ OPINÁS?",Seguridad
457,https://www.facebook.com/tiempodesanjuanweb/posts/pfbid0EWKFwyPE1rAYsBk5FoyMnFPcDQV6uGtfxLNhBz1hWAuv2nX5FhF2PpsY7UVQtFrwl,"BRUSCO Y AGUERO, LA DUPLA DE CENTRALES DEL ASCENSO Y EL RECUERDO PARA SIEMPRE DE LA PELÍCULA ANTE HURACÁN

El 16 de junio de 2007 quedó marcado a flor de piel en los hinchas verdinegros. Un Hilario que se caía a pedazos y el final épico que le dio el ascenso a San Martín. Noche fría, el llanto de todo San Juan y el relato de dos protagonistas.",Entretenimiento
458,https://www.facebook.com/tiempodesanjuanweb/posts/pfbid02ESbqTrpj25qKDA6EcBnD9sstK8XDnDZX2XQvbXQitqvXstLpu13NjsXDJo5fLZHzl,"Formó parte de una recordada serie de Telefe, se consagró en el mundo del Kung Fu y se casará con una sanjuanina

Formó parte del elenco de ""Brigada Cola"" junto con Guillermo Francella. Y fue un crack dentro de las artes marciales.",Entretenimiento
459,https://www.facebook.com/DiarioHuarpe/posts/pfbid0wV49vdgS85uieP9jfGNftUw57ULwXb7oPHrMpcaqUdu9D1PiVHSyKeEBaXijm1hPl,"El intendente Fabián Gramajo participó de la inauguración, acompañado de los vecinos.",Política
460,https://www.facebook.com/RadioDelSur101.1/posts/pfbid0M85ZgutAU34AaziA6zsTbRmRFvBwpnXMLj4xopitNQYE8VFkuCssdvuvG7pz3i35l,"FALLAS❌
Reportan fallas en WhatsApp, Instagram y Facebook",Otros
461,https://www.facebook.com/diariodecuyoweb/posts/pfbid0q2aCrT48uPpyF8Phie76r15BYjPRvS4z1h3BbT2SQwA84xYLJaHdgt4LsQPm8rWQl,TOP RACE SERIES,Otros
462,https://www.facebook.com/telesoldiario/posts/pfbid023gaJ7pGWKHCdgGqHL9HiLrWzYNqRMzo3A8E7JxEm6Lp1MP7aVYfh4gdRZmjwoptbl,"OBRAS MUNICIPALES

La inversión total de la Municipalidad para esta obra superó los 4 millones de pesos. El acto estuvo presidido por el intendente Fabián Gramajo.",Gestión de gobierno
463,https://www.facebook.com/tiempodesanjuanweb/posts/pfbid02hD8bykVit9Cj2ayzpebDRDenq9QA9gYAtXewJLKFbLQXUHQQWMDtWd5uLHwfrWFml,"Patricia Bullrich y Daniel Scioli: ¿socios en el Gobierno?
El precandidato presidencial Daniel Scioli confesó qué le dijo Patricia Bullrich, en una conversación telefónica.",Política
465,https://www.facebook.com/tiempodesanjuanweb/posts/pfbid0V2sWHZAUPUE16s6ssAMawf4QxcZEME7dWqsKVXggigjptmP11Lpjb7wwFunhivM6l,"Don Oscar, el simpático e histórico vendedor de Telekino de Rivadavia

Hace más de 30 años que este hincha fanático de Boca se dedica a vender ""el papel de la fortuna"" en la esquina de Ignacio de la Roza y Meglioli.",Otros
466,https://www.facebook.com/tiempodesanjuanweb/posts/pfbid02dddg5v92pbSUfuqLZdwDZiojuTiGqLAjTGGGA3RHcxFBFDW8XLzL3cs2ymDAyBGTl,"SAN JUAN TE CUIDA, EL NUEVO PROGRAMA DE GOBIERNO PAR ALA PREVENCIÓN EN LA PROVINCIA 
Con operativos territoriales se llegará a toda la provincia.",Gestión de gobierno
467,https://www.facebook.com/DiarioMovilOK/posts/pfbid0Rw15NXUZXMj4uocTKE3cVNEzdXiUvyVgac2RfW6MFxnaFcmg9GhS2LG4u1Jfutqdl,"""LE ESTOY ENSEÑANDO DE TODO UN POCO, QUIERO QUE EL DÍA DE MAÑANA NO DEPENDA DE NADIE"" 👏👏
Una joven padre que sabe varios oficios lleva a su hija a trabajar para que aprenda a resolver problemas de una casa. ""Le estoy enseñando de todo un poco, y hoy nos tocó hacer electricidad y ya sabe armar los enchufes. Quiero que el día de mañana no dependa de nadie, menos de un hombre"", dijo ¿QUÉ TE PARECE?",Notas de interés
468,https://www.facebook.com/tiempodesanjuanweb/posts/pfbid02gFuAp91zvDhEBFqf2YcH8VdMaFnkaUNCNuU9fpHPQEaxxbvPDZy1VPyXf639vsvl,"La joven utiliza TikTok para hablar de religión, pero dejó a todos impactados por otro motivo. Pasá y mirá.",Entretenimiento
469,https://www.facebook.com/diariodecuyoweb/posts/pfbid0Anqug7HtLwvJVuhBeU6AuyNS6akeXSKm52Wpxt64kV2tvcBdGxJszVsAFbpfQ5VRl,"#CICLISMO
Debajo de las tribunas, está lo que no se ve del Panamericano. Vestuarios para cada selección, taller, gimnasio y un amplio operativo de seguridad.",Deportes
470,https://www.facebook.com/diariodecuyoweb/posts/pfbid0EoThcZEjw2qki2LsFjhC17yqZjcwRoSdHQNdr2UQpRaut9TzrVRChTLE99Vfx6pWl,"#CICLISMO 
Un equipo de profesionales están instalados en la pista y asisten a los ciclistas en las caídas.",Deportes
471,https://www.facebook.com/tiempodesanjuanweb/posts/pfbid02ZPURF6y2GrykK6CpZRDW5ojntFSKW9LeG4DQeX9Tuohqx85rCkwcVq9dtAAaq3yAl,"López Murphy quiere ser vicepresidente; ¿de quién?
El economista Ricardo López Murphy abandonaría la carrera por la intendencia por una vicepresidencia. ""Medimos bárbaro"", aseguró.",Política
472,https://www.facebook.com/RadioDelSur101.1/posts/pfbid0fYoupDifVZyfb9LmrESGAGMJMyMc3GmvX7L3cufdSiL9xSpeAVmT5wSyPvRdxRW2l,"GOLPE AL BOLSILLO💸💸
Este fin de semana suben los combustibles en todo el país",Economía
473,https://www.facebook.com/DiarioHuarpe/posts/pfbid02hzLyttbX4sQum6fo7XDAzPY5xAuzTU484XMtKcjCoRWsLDtAPtwCH53k7VLCFesol,"El procedimiento se llevó a cabo en calles San Lorenzo y Libertad. Se secuestró un arma de fuego, calibre 22, con municiones.",Seguridad
474,https://www.facebook.com/diariodecuyoweb/posts/pfbid0wujf1CcQ6Y9m6bLpfrYbhdFUDq19UXDk8AWuViS8w3M1wdThk2ivgtrZLsjMunZzl,"[PRIMERA A]
Ambos partidos se diputarán este sábado desde las 16. También se nombraron quienes arbitrarán las semifinales en Cuarta División.",Deportes
475,https://www.facebook.com/DiarioMovilOK/posts/pfbid0VdVSdoR2gVXQNZSRkCMuE9B28dsprYQBcCZCk7fMh9YmJy7QHTiPVrgtDHghwt1Fl,"#DEBATE ¿SAN MARTÍN ES EL MÁS GRANDE? 💚🖤🤔🖤💚
Este 16 de junio, el Verdinegro celebra el día del primer ascenso de su equipo a la primera división del fútbol argentino. Para muchos sanjuaninos, es el equipo más grande de San Juan, otros opinan totalmente lo contrario ¿VOS QUÉ OPINÁS?",Deportes
476,https://www.facebook.com/tiempodesanjuanweb/posts/pfbid0U6hkR2pFv8pdoSEVZdJ9NgSuMZztCes6kMAkC6EY4gVogRspa6Jp2YG4Q5bGSboFl,"Un dirigente allegado a Cristina Kirchner llegó a San Juan: ¿por qué motivo?

El funcionario del Poder Ejecutivo argentino arribó a la provincia para conocer detalles ligados a la cultura.",Política
478,https://www.facebook.com/ElBastonInforma/posts/pfbid0AuwdZHMEgwo78SzDfYFxUo3ymwyysrvCUDkyTKoMD5gmBt8jwWpCs9UjpuMQmSFal,"👨‍👦 FERIA DEL DÍA DEL PADRE EN CAUCETE 🎁
Será este sábado y contará con los stands de los emprendedores del departamento. Dónde estarán y en qué horario.",Economía
479,https://www.facebook.com/telesoldiario/posts/pfbid0Xi4PFYeDbmwCQhbqeGbpDQNDCjHp2dUaHCFAhVBZ8jFZidbwhKXQuheuv62RNJN8l,"EL HECHO HABRÍA OCURRIDO EN 2019

El futbolista campeón del mundo en Qatar 2022 declaró en la Justicia, y le notificaron su imputación.",Deportes
480,https://www.facebook.com/RadioDelSur101.1/posts/pfbid0sYb36emuyT3imxCWJuoU7qywyG3rHR6rQrTpDKquAWKXK9erkUvMZQ8FwNHHVx4Ml,"EL MUÑECO VUELVE AL RUEDO ⚽️⚽️

Marcelo Gallardo, a un paso de ser el DT del Marsella",Deportes
481,https://www.facebook.com/DiarioMovilOK/posts/pfbid0AGV1FmUYFsSPP3zzxZ6Mpk8t1V4BzA3vgoYCyV6ehniRY54xc87KPUibuynQabyXl,"UN ÁNGEL SANJUANINO NOS GUÍA 🙏💔🙏
La muert3 de Rafael Muñoz fue una de las noticias más tristes de esta semana. El nene sanjuanino de 6 años, padecía hipertensión pulmonar arterial, y su única esperanza era recibir un medicamento que está en fase de prueba, pero que el laboratorio que lo produce nunca lo envío a San Juan. Allegados a la familia lo recuerdan con esta tierna imagen: ""Siempre en nuestros corazones"", escribieron junto a la imagen. EMOCIONANTE !!!",Enfermedades y siniestros
483,https://www.facebook.com/diariodecuyoweb/posts/pfbid02VnzTUDBG24YDkDpd8SwrFqtdxCUC8bG2mJi9Me82a6wZoFRaavwdCJnqh4mZnv6Sl,"#CICLISMO
Un equipo de profesionales están instalados en la pista y asisten a los ciclistas en las caídas.",Deportes
484,https://www.facebook.com/tiempodesanjuanweb/posts/pfbid02LZCwRvSwSJ4Mpo7tVPBUfWtaKgyw1bZnbHNGbRULHsx3HAfp99Xu3dxvVut17ivdl,"ESTAFAS CON CASAS DEL IPV
Es un acuerdo que propuso la defensa, si no se cumple la fiscalía seguirá con la causa y en la acusación pedirá 5 años de pena.",Seguridad
485,https://www.facebook.com/RadioDelSur101.1/posts/pfbid02VBPWg98jNGASvUujsETbhp7g8j1ymNjFypHcERCCjjgm34fYUj73GPAg6k8CWYevl,"CURSO📌
Dictarán el curso de capacitación ""Pequeños Eventos para Hoteles y Restaurantes""",Gestión de gobierno
486,https://www.facebook.com/DiarioMovilOK/posts/pfbid026zM6tTwehEtcbKpf4SnRExGgF5c4LkoTYqrrLrKNnX7EH9caH21w1QirphYXZzDYl,"LINDA HISTORIA DE AMOR EN RUTA 40 🥹
En el km. 3230, en el pueblo de Tres Esquinas, la periodista de Paula Bernini se encontró con una historia de amor que la emocionó. Una pareja de 85 y 88 años, la invitó a merendar y contaron su historia de 70 años de casados. ¡UNOS GENIOS!",Notas de interés
487,https://www.facebook.com/tiempodesanjuanweb/posts/pfbid0RU2XpU4EDdEe8AhES5EwUXGzGrNnqDFSu87hFV8By9Yt12nG2apYKu3zbAYRNbBtl,"Presionado por Marcelo Polino, Luis Ventura dio todos los detalles sobre el comienzo de su pelea con Rial y el punto en que la situación se volvió violenta.",Seguridad
488,https://www.facebook.com/diariodecuyoweb/posts/pfbid0k1kHsyqQVgXM5GBVmTXfctcJ58f7waW2TM4bPHkn8XBh4PScSR8LHm3YjaqruYp4l,"[PROVINCIA DE BUENOS AIRES]
Aunque disparó a quemarropa en un gimnasio donde entrena la víctima, la hirió en un brazo. Quedó detenida.",Seguridad
490,https://www.facebook.com/DiarioHuarpe/posts/pfbid0fzanA3qUb79PtzSLmQMpoXKZfN4KCNAL59RYYrCyGpmfRBAzhd5GtnQmccjt32hMl,Desde la Cámara de Expendedores de San Juan afirmaron que el sector está atrasado en el precio de los combustibles.,Economía
491,https://www.facebook.com/RadioDelSur101.1/posts/pfbid0pXrLcPCWasz4souqgsMwzEtavhNjRFE7yGLrf5c6jbrCJ54eVJR5jnfGta9ks38Rl,"ACTIVIDADES📆
Disfrutá en Capital del finde largo",Gestión de gobierno
492,https://www.facebook.com/RadioDelSur101.1/posts/pfbid02WCUHLYohn5kaGTz9JwSQXUYFjf1hAJPXFCNXGavX6CENuVcHioAkhYuH2TtKwtm3l,"PUDO TERMINAR EN TRAGEDIA 🚌🚌🚌🚓🚑

Chofer de la Red Tulum se descompuso e impactó contra un local",Enfermedades y siniestros
493,https://www.facebook.com/tiempodesanjuanweb/posts/pfbid029B97kzq6NUTqu1Tba3he2vn8kcAzAQ2XtH7tSQ13KPaCH3E7rEYN4NaEzcTTQvdCl,"José Luis Espert pidió la interpelación de la ministra de las Mujeres
El diputado nacional, integrado a Juntos por el Cambio José Luis Espert, realizó el pedido por la desaparición de Cecilia Strzyzowski en el Chaco.",Política
494,https://www.facebook.com/diariodecuyoweb/posts/pfbid0yNozD5YqJCiEVWmeAjXwKNCYF3pRPddzTtCPbUZxGpFPB3WvTSNQxkXnxMn1fkHpl,"MENDOZA 
Tres chicas de entre 26 y 27 años iban a bordo del auto que desbarrancó. Son oriundas de Buenos Aires. La conductora manejaba alcoholizada.",Enfermedades y siniestros
